5,0.000705436,0.0001154294,-0.001305118,-0.001396466,0.0002903332,0.002344564,0.00661361,0.007951622,0.003669314,-0.002393715,-0.006793637,-0.007230422,-0.004436747,0.001469165,0.004105074,0.002656803,0.004921651,0.00568455,0.003768387,0.004259028,0.006330731,0.008600713,0.006492951,0.003887169,0.005549115,0.005183904,0.002973269,0.001975245,0.0009498142,-0.0007460126,-0.002456901,-0.001935532,-0.0008848583,-0.0003821481,0.001180521,-0.0003638382,-0.003653938,-0.004343424,-0.006368465,-0.006970478,-0.002439642,0.007172128,0.01936036,0.01664699,0.001994334,-0.004275863,-0.006184298,-0.004834592,-0.002469144,-0.003970927,0.0007214704,0.003514978,0.001307183,0.0018599,-0.001174427,-0.003837402,-0.003240315,7.344028e-05,0.004592766,0.004019413,0.00312834,0.0005266863,-0.003242527,-0.00240394,-0.002134066,-0.002540322,-0.002739361,-0.00423956,-0.004431848,0.001012256,0.008728528,0.007726535,0.002995543,0.001659729,-0.0008004576,-0.002576862,-0.002985316,-0.003589308,-0.001172348,0.00261184,0.002485129,0.0003469923,0.0009019845,0.0008174348,0.001073153,0.004155625,0.002919847,0.001116387,0.002138613,0.0006509747,-0.0003836023,-0.002333345,-0.00338257,-0.0001060002,0.0004596674,0.0001422592,0.001097872,0.001103122,7.483037e-05,-0.002089466,-0.0004327709,0.001726112,0.0002671526,-0.000616999,-0.002765232,-0.004236775,-0.0007390266,0.002825311,0.001732404,0.0003550637,0.001848031,0.0005483311,-0.001048062,-0.0003815791,-0.002204094,-0.002923057,-0.002083046,-0.002555413,-0.004261885,-0.006217807,-0.004136192,-6.288553e-05,0.003541525,0.003205039,-0.0005330092,0.001742905,0.002316168,-9.544275e-06
5,0.0105618,0.005862482,0.000368385,0.003523386,0.003766009,0.001231227,-0.0003326743,-0.005665537,-0.006402789,-0.003606592,-0.00372294,-0.002027829,0.001137236,0.001721065,-0.0008430156,-0.003913683,-0.004845546,-0.004948572,-0.004615657,-0.0002937865,0.005712403,0.006088125,0.005404751,0.006991204,0.002569884,-0.002707002,-0.002531956,-0.004292931,-0.005244613,-0.00334089,-0.004421348,-0.004612257,-0.003680101,-0.004602265,-0.00417652,-0.00401866,-0.00434389,-0.002908286,-0.001549287,-4.812918e-05,0.00139656,0.002377774,0.002846807,0.0009360669,-0.0003082624,0.001838527,0.003662446,0.002559637,0.0006383943,0.0001037354,0.0007798107,0.002009821,0.001750947,0.001082997,0.00159126,-0.0002253546,-0.001947818,-0.001559658,-0.003661535,-0.005705577,-0.002716548,0.001429659,0.001490031,0.0010913,0.001099919,-0.002067407,-0.003190757,-0.003266676,-0.008787068,-0.01366019,-0.01031421,-0.003819646,-0.002499093,-0.001449838,0.001378421,-0.0003327896,-0.001310898,0.001406726,0.003229922,0.002496182,-0.001264187,-0.005831234,-0.007485657,-0.0009566691,0.006294559,0.001995013,-0.001545284,0.001903847,0.001011304,-0.0001850281,0.0005676439,-0.001804043,-0.0009741614,0.003040971,0.003631862,-0.0001341587,-0.005953657,-0.006828312,-0.00406919,-0.003487197,-0.0006929003,0.007855699,0.01605632,0.01060432,-0.004439293,-0.01143461,-0.01190835,-0.009099705,-0.005018905,-0.004785209,-0.002945844,-0.000820741,0.003850132,0.01192007,0.009539195,0.002001135,-0.002773412,-0.005729511,-0.001976727,0.003713826,0.009432985,0.01434421,0.01183954,0.007918359,0.003849841,-0.003363095,-0.006715596,-0.005395563
1,-0.173252,-0.1960662,-0.1839222,-0.1805096,-0.2333606,-0.1896695,-0.1518804,-0.06544818,0.05516253,0.1044157,0.1578039,0.1311655,0.1201021,0.1864839,0.198372,0.2091575,0.1748081,0.05400322,-0.113104,-0.1968909,-0.08031953,-0.006620789,0.01922111,0.1074951,0.003548339,-0.1768811,-0.1757558,-0.1479757,-0.1310613,-0.05434769,-0.01800344,-0.01184447,0.01226947,-0.01451107,-0.05011343,-0.05621857,-0.06336497,-0.03298399,0.006007192,0.04125192,0.09443478,0.09386563,0.07203153,0.09661968,0.1276808,0.2085062,0.318332,0.2883913,0.1933374,0.1435399,0.08710611,0.1425939,0.2199908,0.107521,-0.0007503452,-0.04819437,-0.1184369,-0.146291,-0.1833881,-0.2181178,-0.2137313,-0.2067888,-0.1875991,-0.193232,-0.211614,-0.2281033,-0.2294762,-0.1390693,-0.02982809,0.006794447,0.03631385,0.08256062,0.0682233,0.05313234,0.1386375,0.2310357,0.2754476,0.258831,0.1557819,-0.0111559,-0.2268763,-0.2729957,-0.08812423,0.05123925,0.08752519,0.03477855,-0.08238606,-0.1540622,-0.1858498,-0.1432471,-0.08229227,-0.06708444,-0.01877176,-0.002902568,-0.01118347,-0.0007414071,-0.0277077,-0.03049714,-0.01846878,0.005690312,0.06645215,0.07312376,0.05878081,0.06678706,0.0718767,0.1224789,0.2320955,0.3020151,0.2498198,0.1790016,0.1474136,0.0972301,0.09928296,0.1211437,0.07471824,0.03396596,-0.007042007,-0.06972546,-0.121376,-0.1542568,-0.185673,-0.2648084,-0.2702719,-0.2049461,-0.2158668,-0.1836572,-0.1806776,-0.2554764
6,-0.001513839,-0.000620448,-0.001479602,-0.001383366,-0.0004349565,0.0009591419,0.003407801,0.001103909,-0.002549118,-0.002345889,-0.002456905,-0.0006966569,0.001824844,-0.001412338,-0.00423885,-0.001138005,0.0002306119,-0.003418084,-0.005578081,-0.004365783,-0.003302233,-0.003215341,-0.003135298,-0.003233933,-0.003338522,-0.003655375,-0.005964939,-0.008272641,-0.007250411,-0.004726595,-0.002529517,-0.001145007,-0.001905491,-0.002912458,-0.002369567,-0.002305123,-0.002366582,-0.001538202,-0.001263882,-0.000684946,0.0009655049,0.001357809,-0.0006696723,-0.001967634,-0.0003295411,0.001419809,0.002160352,0.0044361,0.008246952,0.009261573,0.006992389,0.006111651,0.00669197,0.00731719,0.00744819,0.006127615,0.006054234,0.007871256,0.008892862,0.007289646,0.005013162,0.00600647,0.006442667,0.004590866,0.005658364,0.01002687,0.014486,0.01361834,0.009683582,0.007492557,0.003363585,0.003673861,0.008003003,0.007018815,0.008171559,0.01023581,0.009557409,0.01119277,0.01110139,0.01092966,0.01127782,0.01037403,0.01066775,0.007881003,0.00560622,0.00732853,0.007739264,0.005281214,0.00106051,0.0002993601,0.004154237,0.007784037,0.007838254,0.006682374,0.007867247,0.0062957,0.003822316,0.003867355,0.003072767,0.004052179,0.003363504,0.0006405639,0.001616218,0.001731968,0.0009408167,0.00186279,0.003626421,0.004626474,-0.0009939823,-0.007308627,-0.00437038,-0.001095688,-0.003137203,-0.002752663,-0.002129767,-0.003859403,-0.004409152,-0.006293528,-0.006193157,-0.003360762,-0.003323222,-0.003421623,-0.004578282,-0.006815184,-0.008152752,-0.01004886,-0.009405622,-0.00853737
6,-0.2702375,-0.230828,-0.1917218,-0.2098756,-0.2250501,-0.1979786,-0.1719271,-0.1501552,-0.1287916,-0.1406186,-0.1701024,-0.1792573,-0.1659466,-0.1462206,-0.1546118,-0.1616389,-0.1435375,-0.1439936,-0.1437047,-0.1381856,-0.1377846,-0.1279342,-0.1322308,-0.1298039,-0.1131744,-0.1023844,-0.08110702,-0.05959457,-0.04069712,-0.03402474,-0.04592446,-0.04702731,-0.04009111,-0.02670013,-0.01554782,-0.02794882,-0.04394216,-0.04549767,-0.03647638,-0.02853663,-0.02072623,-0.009135565,-0.004385563,0.00177977,0.01189078,0.01830023,0.02124375,0.02034819,0.02411852,0.02648606,0.02586495,0.02980282,0.0290406,0.02950347,0.03226196,0.03143538,0.03236947,0.03187021,0.03420224,0.03940164,0.04257434,0.04596709,0.04513928,0.04327401,0.03971919,0.03539966,0.04262884,0.05275448,0.05624163,0.05657655,0.05555005,0.05648652,0.0561535,0.05452342,0.05602428,0.05652929,0.05443625,0.05076251,0.04981373,0.05461819,0.05878223,0.06226813,0.06528747,0.06357052,0.05655246,0.04695176,0.04617982,0.04946767,0.0465443,0.05064382,0.0565402,0.05453047,0.05572058,0.05542133,0.05094866,0.05049412,0.05275961,0.05531109,0.05380528,0.05025363,0.05057857,0.04970584,0.046318,0.04114042,0.03427014,0.03494632,0.04015119,0.0401163,0.03885318,0.0372691,0.03584503,0.03571022,0.033499,0.0324005,0.03025332,0.02660926,0.0267752,0.02611263,0.02570367,0.02595791,0.02049424,0.01565298,0.01928194,0.02610163,0.02646659,0.01954144,0.01293826,0.01267376
5,0.01373766,0.01342875,0.01076206,0.00985583,0.01014224,0.01073266,0.01177282,0.01247999,0.01369967,0.01137187,0.00451678,0.0006639823,0.004479132,0.008471016,0.003788325,0.0009086016,0.006343107,0.008561126,0.006878248,0.007280316,0.01085629,0.0158776,0.01581706,0.00995634,0.005167653,0.00560797,0.006033194,0.00334902,0.003344918,0.005069482,0.00972385,0.01523509,0.007536876,-0.003526738,-0.00227895,0.0006619579,-0.0005741116,-0.003890624,-0.007085229,-0.0005952919,0.007351634,0.003301031,-6.35793e-05,0.001617088,0.0006108575,0.001732661,0.002160767,0.0003094338,0.001795169,0.002118467,0.002859146,0.004440201,0.002479289,0.001009058,-0.001282229,-0.002022392,0.001508188,0.002254571,0.003440858,0.005725499,0.003969098,0.002482525,0.002160251,0.001252025,-0.001180927,-0.004791416,-0.003750409,-0.0008651092,-0.001071557,-0.0008703868,-0.0005220567,0.00119365,0.004131666,0.002826068,0.001268237,0.001692261,0.001606549,0.004070365,0.006426349,0.004750219,0.001208394,-0.002145299,-0.003002643,-0.00191264,-0.001582991,-0.001697446,-0.001758724,-0.001852596,-0.001373246,0.0003019684,0.003206277,0.00400552,9.129993e-06,-0.005098371,-0.007154772,-0.005230787,-0.0007059915,0.003547141,0.004541319,0.001980405,6.583473e-05,-0.002504165,-0.005888349,-0.002993368,0.0006016092,2.395697e-05,0.0004591566,-0.001692614,-0.005525823,-0.004335953,-0.0006596866,0.001675329,0.0008845639,-0.001599852,-0.002194114,-0.001911958,-0.001696728,-0.0008914584,-0.000329212,-0.0004756013,-0.001485576,-0.001943421,-0.0003055405,0.002592522,0.004323972,0.001808233,-0.002202006,-0.003850141
4,0.005086961,0.001367197,-0.002675148,0.0004877549,-0.003532082,-0.003496803,0.0005200471,-0.001186518,0.003347523,0.008975484,0.01184162,0.008020271,-0.00830973,-0.01820885,-0.01888808,-0.01526934,-0.0094548,-0.009734194,-0.01120982,-0.0154441,-0.02035733,-0.0197506,-0.01584919,-0.008905906,-0.009165786,-0.01299977,-0.01466047,-0.02199961,-0.02256298,-0.01450823,-0.01123777,-0.01289082,-0.01472802,-0.01107853,-0.008506473,-0.01128978,-0.01148194,-0.01091242,-0.01113319,-0.01136303,-0.01370337,-0.01558328,-0.01497992,-0.01321084,-0.01245243,-0.01029604,-0.00665254,-0.007039787,-0.009466067,-0.01155389,-0.01263549,-0.01005642,-0.006106365,-0.004610057,-0.009182769,-0.01430944,-0.01002909,-0.003714364,-0.001061346,0.001567828,-0.001594263,-0.005616049,-0.0006392258,0.001707382,-0.004271577,-0.01085442,-0.01411117,-0.01183415,-0.009010881,-0.007847285,-0.004260781,-0.001021561,0.0007293651,-6.502497e-05,-0.004545729,-0.007110983,-0.006250694,-0.005073018,-0.005506609,-0.005648115,-0.00451796,-0.004696673,-0.002440145,0.001978844,0.002794344,-0.0005300844,-0.006756645,-0.009206959,-0.005759981,-0.00140504,0.003186679,0.004836988,0.002371515,-0.0003690219,-0.001935897,-0.0026716,-0.00483534,-0.007186398,-0.005203055,-0.001839442,-0.001968154,-0.003487626,-0.003688187,0.0007072072,0.006672917,0.005219149,0.002134113,0.0002019695,-0.003530679,2.299047e-05,0.003816478,-0.0007015579,-0.002767262,-0.003502434,-0.00517669,-0.002780005,-0.0007601635,-0.0005384946,0.001467778,0.003405702,0.002627996,0.002108637,0.003127422,0.002232918,0.0007559454,-0.0005603834,-0.002438864,-0.003633246
6,0.002557516,0.0008158908,0.0002524494,-0.001882029,-0.005401516,-0.005605577,-0.004912462,-0.003398113,-0.001381907,0.0003287066,0.002332007,0.001825831,-0.0005099709,-0.001146652,-5.695251e-05,0.0005336961,-0.001197652,-0.002865374,-0.00137404,-0.0002566229,-0.001932532,-0.002903137,-0.003749545,-0.004713526,-0.001521863,0.002055374,-0.0004515713,-0.004485223,-0.005073931,-0.004673076,-0.003556992,-0.001992224,-0.001970328,-0.002834389,-0.004322779,-0.003948075,-0.001716364,-0.0009583701,0.0008284478,0.002388588,-0.001647802,-0.006529759,-0.005610162,-0.004593221,-0.005457478,-0.001980861,-0.0001772763,-0.001318289,0.0005076238,-0.000127763,-0.002279572,-0.002589749,-0.002230117,-0.0005487208,-0.001489305,-0.003473824,-0.003557598,-0.002572198,-0.0001309202,-0.0007519627,-0.001605081,0.0006156215,0.000390513,-0.0004989431,-0.0008670298,-0.001356025,-0.001393345,-0.003250944,-0.003094111,-0.001318617,-0.002277624,-0.003036936,-0.003364885,-0.003686782,-0.003871709,-0.00478756,-0.003637363,-0.001439018,-0.0004745876,0.0006413372,0.0002958428,-0.002537813,-0.004569121,-0.00390734,-0.001424809,0.000371529,-0.001487956,-0.0038787,-0.002100923,0.0005604751,0.00127171,-0.0005658209,-0.003860365,-0.002485956,0.0003534679,8.835716e-05,0.0007306543,0.0004102012,0.0003997803,0.002821623,0.003474064,0.002677424,-0.001228924,-0.004947003,-0.002727639,-0.001150169,-0.002369128,-0.001905198,9.75146e-05,0.001402382,0.001794061,0.002351011,0.001836492,-0.0004818497,-0.002669154,-0.002137511,-0.001163779,-0.001994991,-0.0007419069,0.001115098,0.001083211,0.001336744,0.001690421,0.002040429,0.001784046,0.001591227,0.002309193,0.002403315
4,0.0009670004,0.0004716254,0.0002794248,0.001061846,0.001267525,0.002946487,0.003783304,0.00266544,0.003395927,0.004171099,0.005343731,0.005967245,0.003619042,0.001932882,0.0009834226,-0.0003047298,-0.0003488676,0.0002017089,-0.0001164708,-0.0002388537,0.0009241792,0.001137941,0.0001902236,-0.0002448757,0.00118673,0.003246502,0.002348558,0.00176906,0.002518623,0.001111607,0.0004110218,0.0006655766,-0.0002174391,-0.000626093,0.001211035,0.004547669,0.005378091,0.004370105,0.004273684,0.003291504,0.002766763,0.004181235,0.004368971,0.003995849,0.004510278,0.002617031,0.0006478277,0.001396329,-0.0002481542,-0.003066436,-0.00282314,-0.001674076,-0.0008141432,0.000328156,0.001688772,0.001568532,0.0007284088,0.001199591,-0.0001918857,-0.003508409,-0.005353404,-0.005631589,-0.00573721,-0.005757647,-0.003436683,-0.001702542,-0.003539066,-0.00364715,-0.001877937,-0.001838847,-0.00198406,-0.001927133,-0.001858443,-0.00102441,-0.0003515137,-0.0006908137,-0.001660059,-0.00220491,-0.002036881,-0.002420569,-0.004691593,-0.006467528,-0.003357752,0.001427832,0.002266638,0.002024389,0.002380735,0.001207349,0.0004052774,0.0001056518,-0.0005388509,0.000363079,0.001252113,-0.0002403845,-0.002646035,-0.003805933,-0.004002779,-0.004190098,-0.002360917,0.001936953,0.004459268,0.00382729,0.002534731,0.0005055754,-0.001744936,-0.001805173,-0.001245124,-0.001376593,-0.0005904143,0.0003032784,3.551885e-05,0.0003436083,0.002817455,0.005221316,0.005343593,0.00484167,0.003166959,-0.0003227012,-0.0004739286,0.001831701,0.001524119,0.001425365,0.001809935,0.001094561,0.0008612204,-0.000443014,-0.001519934,-0.001069407
2,0.04515366,0.04134278,0.004234534,-0.009041592,-0.001446469,-0.03393737,-0.06419158,-0.06705712,-0.07258003,-0.07531511,-0.07774581,-0.07742734,-0.07261724,-0.09021729,-0.1103971,-0.1068781,-0.08922846,-0.06804671,-0.06591937,-0.07747208,-0.07600713,-0.05207598,-0.008794664,0.02438477,0.03629748,0.03998616,0.03671102,0.04291479,0.08067826,0.1591944,0.2730187,0.3707998,0.3929421,0.380863,0.4017722,0.4129424,0.3964365,0.3580091,0.2386445,0.1318368,0.1389561,0.1146955,0.02921146,-0.004757743,-0.04604976,-0.0827461,-0.06525876,-0.1158825,-0.1898124,-0.2057705,-0.2280006,-0.2357002,-0.244923,-0.2508797,-0.2282247,-0.2234688,-0.1963594,-0.1727458,-0.1753627,-0.1629862,-0.1665007,-0.1503181,-0.1235474,-0.127298,-0.1239977,-0.1165371,-0.1035247,-0.1006518,-0.1129859,-0.1110036,-0.08905743,0.02356629,0.1979554,0.2337669,0.1258054,0.07812387,0.1159395,0.1297614,0.1278777,0.1056289,0.04393971,0.009855526,0.005635012,-0.002782304,-0.007705863,-0.02013059,-0.03591591,-0.04311713,-0.06006694,-0.08113285,-0.09706985,-0.1131657,-0.1024656,-0.08334225,-0.09188808,-0.08992904,-0.0768914,-0.0691672,-0.05415728,-0.05384885,-0.05500938,-0.04453221,-0.03514926,-0.004553347,0.0294238,0.0507679,0.06677046,0.05838977,0.04753146,0.03854216,0.02398813,0.03493628,0.0470482,0.05088552,0.0691557,0.0866089,0.1083403,0.1320074,0.1636308,0.2213561,0.2717766,0.3155985,0.362902,0.3853599,0.3803243,0.3299526,0.2358657,0.1577236
